"ID","Parcel ID","Address","City","County","State","Enrolled in Appeals","Assessment Enrollment Level (2025)"
"97801","36-44-23-C1-00918.0360","313 SE 26th Ter","CAPE CORAL","Lee","FL","False","Assessments (Broken Out)"
"977685","24-29-15-283496-001030","3549 Kenwood Xing","LAKELAND","Polk","FL","False","Assessments (Broken Out)"
"977316","U-04-32-19-C51-000000-00153.0","939 Kelly Fern Loop","Ruskin","Hillsborough","FL","False","Assessments (Broken Out)"
"977315","U-04-32-19-C51-000000-00152.0","933 Kelly Fern Loop","Ruskin","Hillsborough","FL","False","Assessments (Broken Out)"
"977313","U-04-32-19-C51-000000-00098.0","807 Kings Pine Ct","Sun City Center","Hillsborough","FL","False","Assessments (Broken Out)"
"977311","U-04-32-19-C51-000000-00097.0","809 Kings Pine Ct","Sun City Center","Hillsborough","FL","False","Assessments (Broken Out)"
"977310","U-04-32-19-C51-000000-00096.0","811 Kings Pine Ct","Sun City Center","Hillsborough","FL","False","Assessments (Broken Out)"
"977308","U-04-32-19-C51-000000-00154.0","943 Kelly Fern Loop","Ruskin","Hillsborough","FL","False","Assessments (Broken Out)"
"977307","U-04-32-19-C51-000000-00111.0","971 Kelly Fern Loop","Ruskin","Hillsborough","FL","False","Assessments (Broken Out)"
"977306","U-04-32-19-C51-000000-00110.0","967 Kelly Fern Loop","Ruskin","Hillsborough","FL","False","Assessments (Broken Out)"
"977304","U-04-32-19-C51-000000-00095.0","813 Kings Pine Ct","Sun City Center","Hillsborough","FL","False","Assessments (Broken Out)"
"977301","U-04-32-19-C51-000000-00093.0","827 Kings Pine Ct","Sun City Center","Hillsborough","FL","False","Assessments (Broken Out)"
"977298","U-04-32-19-C51-000000-00092.0","835 Kings Pine Ct","Sun City Center","Hillsborough","FL","False","Assessments (Broken Out)"
"977297","U-04-32-19-C51-000000-00091.0","843 Kings Pine Ct","Sun City Center","Hillsborough","FL","False","Assessments (Broken Out)"
"977296","U-04-32-19-C51-000000-00088.0","871 Kings Pine Ct","Sun City Center","Hillsborough","FL","False","Assessments (Broken Out)"
"977295","U-04-32-19-C51-000000-00087.0","879 Kings Pine Ct","Ruskin","Hillsborough","FL","False","Assessments (Broken Out)"
"977294","U-04-32-19-C51-000000-00086.0","887 Kings Pine Ct","Ruskin","Hillsborough","FL","False","Assessments (Broken Out)"
"977293","U-04-32-19-C51-000000-00007.0","2064 Harris Hawk Ave","Ruskin","Hillsborough","FL","False","Assessments (Broken Out)"
"977291","U-04-32-19-C51-000000-00006.0","2052 Harris Hawk Ave","Ruskin","Hillsborough","FL","False","Assessments (Broken Out)"
"977289","U-04-32-19-C51-000000-00005.0","2044 Harris Hawk Ave","Ruskin","Hillsborough","FL","False","Assessments (Broken Out)"
"977286","U-04-32-19-C51-000000-00003.0","2022 Harris Hawk Ave","Ruskin","Hillsborough","FL","False","Assessments (Broken Out)"
"977283","U-04-32-19-C51-000000-00002.0","2012 Harris Hawk Ave","Ruskin","Hillsborough","FL","False","Assessments (Broken Out)"
"977282","U-04-32-19-C51-000000-00001.0","2004 Harris Hawk Ave","Ruskin","Hillsborough","FL","False","Assessments (Broken Out)"
"977281","U-04-32-19-C51-000000-00017.0","924 Kelly Fern Loop","Ruskin","Hillsborough","FL","False","Assessments (Broken Out)"
"977279","U-04-32-19-C51-000000-00016.0","920 Kelly Fern Loop","Ruskin","Hillsborough","FL","False","Assessments (Broken Out)"
"977276","U-04-32-19-C51-000000-00014.0","912 Kelly Fern Loop","Ruskin","Hillsborough","FL","False","Assessments (Broken Out)"
"977275","U-04-32-19-C51-000000-00010.0","2096 Harris Hawk Ave","Ruskin","Hillsborough","FL","False","Assessments (Broken Out)"
"977274","U-04-32-19-C51-000000-00009.0","2088 Harris Hawk Ave","Ruskin","Hillsborough","FL","False","Assessments (Broken Out)"
"977273","U-04-32-19-C51-000000-00008.0","2078 Harris Hawk Ave","Ruskin","Hillsborough","FL","False","Assessments (Broken Out)"
"977272","U-04-32-19-C51-000000-00021.0","942 Kelly Fern Loop","Ruskin","Hillsborough","FL","False","Assessments (Broken Out)"
"977271","U-04-32-19-C51-000000-00020.0","936 Kelly Fern Loop","Ruskin","Hillsborough","FL","False","Assessments (Broken Out)"
"977268","U-04-32-19-C51-000000-00019.0","932 Kelly Fern Loop","Ruskin","Hillsborough","FL","False","Assessments (Broken Out)"
"977266","U-04-32-19-C51-000000-00018.0","928 Kelly Fern Loop","Ruskin","Hillsborough","FL","False","Assessments (Broken Out)"
"977264","U-04-32-19-C51-000000-00022.0","954 Kelly Fern Loop","Ruskin","Hillsborough","FL","False","Assessments (Broken Out)"
"977262","U-04-32-19-C51-000000-00024.0","960 Kelly Fern Loop","Ruskin","Hillsborough","FL","False","Assessments (Broken Out)"
"977260","U-04-32-19-C51-000000-00012.0","2130 Harris Hawk Ave","Ruskin","Hillsborough","FL","False","Assessments (Broken Out)"
"977259","U-04-32-19-C51-000000-00109.0","2067 Harris Hawk Ave","Ruskin","Hillsborough","FL","False","Assessments (Broken Out)"
"977258","U-04-32-19-C51-000000-00108.0","2085 Harris Hawk Ave","Ruskin","Hillsborough","FL","False","Assessments (Broken Out)"
"977256","U-04-32-19-C51-000000-00029.0","970 Kelly Fern Loop","Ruskin","Hillsborough","FL","False","Assessments (Broken Out)"
"977255","U-04-32-19-C51-000000-00027.0","966 Kelly Fern Loop","Ruskin","Hillsborough","FL","False","Assessments (Broken Out)"
"977254","U-04-32-19-C51-000000-00026.0","964 Kelly Fern Loop","Ruskin","Hillsborough","FL","False","Assessments (Broken Out)"
"977253","U-04-32-19-C51-000000-00025.0","962 Kelly Fern Loop","Ruskin","Hillsborough","FL","False","Assessments (Broken Out)"
"977251","U-04-32-19-C51-000000-00105.0","846 Kings Pine Ct","Sun City Center","Hillsborough","FL","False","Assessments (Broken Out)"
"977247","U-04-32-19-C51-000000-00083.0","2203 Harris Hawk Ave","Ruskin","Hillsborough","FL","False","Assessments (Broken Out)"
"977166","149017-1032","4324 Pilgrim Way","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"9769","20-22-26-1500-000-01900","214 Pleasant Hill Dr","CLERMONT","Lake","FL","False","Assessments (Broken Out)"
"976795","25-27-26-300816-001470","1154 Oak Valley Drive","Auburndale","Polk","FL","False","Assessments (Broken Out)"
"976794","25-27-26-300816-000150","1157 Oak Valley Drive","Auburndale","Polk","FL","False","Assessments (Broken Out)"
"976793","25-27-26-300816-000190","1173 Oak Valley Drive","Auburndale","Polk","FL","False","Assessments (Broken Out)"
"976789","25-27-26-300816-000200","1183 Oak Valley Drive","Auburndale","Polk","FL","False","Assessments (Broken Out)"
"976788","25-27-26-300816-000210","1187 Oak Valley Drive","Auburndale","Polk","FL","False","Assessments (Broken Out)"
"976787","25-27-26-300816-000220","1191 Oak Valley Drive","Auburndale","Polk","FL","False","Assessments (Broken Out)"
"976785","25-27-26-300816-000230","1195 Oak Valley Drive","Auburndale","Polk","FL","False","Assessments (Broken Out)"
"976783","25-27-26-300816-001480","1150 Oak Valley Drive","Auburndale","Polk","FL","False","Assessments (Broken Out)"
"976780","25-27-26-300816-000180","1169 Oak Valley Drive","Auburndale","Polk","FL","False","Assessments (Broken Out)"
"976779","25-27-26-300816-001440","1166 Oak Valley Drive","Auburndale","Polk","FL","False","Assessments (Broken Out)"
"976778","25-27-26-300816-000170","1165 Oak Valley Drive","Auburndale","Polk","FL","False","Assessments (Broken Out)"
"976777","25-27-26-300816-000160","1161 Oak Valley Drive","Auburndale","Polk","FL","False","Assessments (Broken Out)"
"976776","25-27-26-300816-000140","1153 Oak Valley Drive","Auburndale","Polk","FL","False","Assessments (Broken Out)"
"976774","25-27-26-300816-000130","1149 Oak Valley Drive","Auburndale","Polk","FL","False","Assessments (Broken Out)"
"976772","25-27-26-300816-001490","1146 Oak Valley Drive","Auburndale","Polk","FL","False","Assessments (Broken Out)"
"976771","25-27-26-300816-001500","1142 Oak Valley Drive","Auburndale","Polk","FL","False","Assessments (Broken Out)"
"976768","25-27-26-300816-001510","1138 Oak Valley Drive","Auburndale","Polk","FL","False","Assessments (Broken Out)"
"976766","25-27-26-300816-001520","1134 Oak Valley Drive","Auburndale","Polk","FL","False","Assessments (Broken Out)"
"976763","25-27-26-300816-001910","1131 Oak Valley Drive","Auburndale","Polk","FL","False","Assessments (Broken Out)"
"976761","25-27-26-300816-001530","1130 Oak Valley Drive","Auburndale","Polk","FL","False","Assessments (Broken Out)"
"976760","25-27-26-300816-001540","1126 Oak Valley Drive","Auburndale","Polk","FL","False","Assessments (Broken Out)"
"97640","30-5933-008-0810","17021 SW 153rd Pl","MIAMI","Miami-Dade","FL","False","Assessments (Broken Out)"
"97639","020159-1135","4499 Marsh Hawk Dr S","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"97614","36-26-16-0050-00000-2140","1517 Amaryllis Ct","TRINITY","Pasco","FL","False","Assessments (Broken Out)"
"97591","020159-2210","4019 Broad Creek Ln","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"97587","162206-2045","905 Mystic Harbor Dr","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"97585","72-41-43-27-17-000-0750","103 Cocoplum Cir","West Palm Beach","Palm Beach","FL","False","Assessments (Broken Out)"
"97583","00-42-43-30-27-000-0040","9237 Nugent Trl","West Palm Beach","Palm Beach","FL","False","Assessments (Broken Out)"
"97578","U-09-27-20-660-000009-00055.0","10445 Meadow Spring Dr","TAMPA","Hillsborough","FL","False","Assessments (Broken Out)"
"97577","1102032959","9026 Beacon Manor Ter","BRADENTON","Manatee","FL","False","Assessments (Broken Out)"
"97576","A-12-27-19-1AL-000004-00030.0","8519 Parrots Landing Dr","TAMPA","Hillsborough","FL","False","Assessments (Broken Out)"
"97575","484124330300","6266 Duval Dr","MARGATE","Broward","FL","False","Assessments (Broken Out)"
"97574","009062-3785","1573 Guardian Ct","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"97563","00-42-45-02-20-000-2270","6587 Rainwood Cove Ln","Lake Worth","Palm Beach","FL","False","Assessments (Broken Out)"
"97471","U-29-30-20-75H-A00000-00011.0","11128 Rising Mist Blvd","RIVERVIEW","Hillsborough","FL","False","Assessments (Broken Out)"
"97433","22-19-30-502-0000-1990","107 Willowbay Ridge St","SANFORD","Seminole","FL","False","Assessments (Broken Out)"
"97432","U-02-27-17-00B-000004-00007.0","19903 Wyndmill Cir","ODESSA","Hillsborough","FL","False","Assessments (Broken Out)"
"97390","A-03-27-19-98F-000012-00001.0","20103 Outpost Point Dr","TAMPA","Hillsborough","FL","False","Assessments (Broken Out)"
"973799","016410-8990","8321 Cape Fox Dr","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"97357","73-41-44-11-03-004-0380","1068 Larch Way","Wellington","Palm Beach","FL","False","Assessments (Broken Out)"
"97343","21-20-28-8241-02-770","515 Hillend Ct","APOPKA","Orange","FL","False","Assessments (Broken Out)"
"97321","U-32-30-20-5UH-000007-00007.0","11835 Whisper Creek Dr","RIVERVIEW","Hillsborough","FL","False","Assessments (Broken Out)"
"973102","23-29-27-142001-000200","4395 Sun Center Rd","Mulberry","Polk","FL","False","Assessments (Broken Out)"
"9731","17-20-28-4121-00-100","4812 Pierce Arrow Dr","Apopka","Orange","FL","False","Assessments (Broken Out)"
"97261","002060-1515","2422 Britney Lakes Ln","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"9724","32-19-28-0606-000-14700","30518 Pga Dr","MOUNT PLYMOUTH","Lake","FL","False","Assessments (Broken Out)"
"97213","U-04-31-20-85P-000005-00052.0","12704 Evington Point Dr","RIVERVIEW","Hillsborough","FL","False","Assessments (Broken Out)"
"971950","42-2N-27-4370-0002-0370","86050 Sands Way","YULEE","Nassau","FL","False","Assessments (Broken Out)"
"971827","11-25-29-1825-0001-0870","2601 Birchwood Ave","Kissimmee","Osceola","FL","False","Assessments (Broken Out)"
"97179","U-04-32-19-85K-000008-00006.0","926 Cristelle Jean Dr","RUSKIN","Hillsborough","FL","False","Assessments (Broken Out)"
"971440","0097770650","261 N Lake Cunningham Ave","SAINT JOHNS","St Johns","FL","False","Assessments (Broken Out)"
"97107","04-26-20-0040-00B00-0540","30240 Birdhouse Dr","WESLEY CHAPEL","Pasco","FL","False","Assessments (Broken Out)"
"97063","30-4929-021-0010","16182 SW 61st Ln","MIAMI","Miami-Dade","FL","False","Assessments (Broken Out)"
"970486","U-29-29-21-32Z-A00000-00055.0","732 Cape Cod Cir","VALRICO","Hillsborough","FL","False","Assessments (Broken Out)"
"969870","12-19-26-3150-000-05100","51 Dogwood Ln","Eustis","Lake","FL","False","Assessments (Broken Out)"
"96981","01-23-32-7598-65-070","2759 Bancroft Blvd","Orlando","Orange","FL","False","Assessments (Broken Out)"
"96968","07-26-21-0090-00600-0160","5913 Montford Dr","ZEPHYRHILLS","Pasco","FL","False","Assessments (Broken Out)"
"96831","23-26-16-0070-00000-1330","8313 Night Owl Ct","NEW PORT RICHEY","Pasco","FL","False","Assessments (Broken Out)"
"96823","22052501010900903","1828 Creekview Dr","GREEN COVE SPRINGS","Clay","FL","False","Assessments (Broken Out)"
"96819","513925040110","19361 SW 30th St","MIRAMAR","Broward","FL","False","Assessments (Broken Out)"
"96716","26-22-30-2362-01-380","6702 Belmar Dr","Orlando","Orange","FL","False","Assessments (Broken Out)"
"967045","09-2N-27-1291-0003-0000","77837 Lumber Creek Blvd","YULEE","Nassau","FL","False","Assessments (Broken Out)"
"967005","U-07-30-21-36C-000010-00010.0","4012 Quail Briar Dr","VALRICO","Hillsborough","FL","False","Assessments (Broken Out)"
"967004","U-36-29-19-80K-000001-00005.0","4233 Hartford Lake Dr","TAMPA","Hillsborough","FL","False","Assessments (Broken Out)"
"96692","U-05-31-20-69O-00008A-00006.0","12747 Bramfield Dr","Riverview","Hillsborough","FL","False","Assessments (Broken Out)"
"96690","U-14-31-19-69W-000027-00022.0","7445 Oxford Garden Cir","APOLLO BEACH","Hillsborough","FL","False","Assessments (Broken Out)"
"96644","14-26-30-0151-0001-0240","1330 Creekview Ct","Saint Cloud","Osceola","FL","False","Assessments (Broken Out)"
"966343","29-26-18-0110-02500-0170","17962 Blissful Star Dr","Lutz","Pasco","FL","False","Assessments (Broken Out)"
"96578","099127-1765","5337 Lacy Jane Way","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"96574","U-05-31-20-61L-000005-00054.0","10704 Navigation Dr","RIVERVIEW","Hillsborough","FL","False","Assessments (Broken Out)"
"96569","161297-1765","1240 Brookwood Bluff Rd E","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"96560","U-06-27-20-69N-000030-00003.0","9035 Iron Oak Ave","TAMPA","Hillsborough","FL","False","Assessments (Broken Out)"
"965549","108979-1250","6065 Winding Bridge Dr","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"96554","36-25-18-0010-00L00-0180","7602 Citrus Blossom Dr","LAND O LAKES","Pasco","FL","False","Assessments (Broken Out)"
"96541","00-41-47-01-36-000-0800","18968 Concerto Dr","Boca Raton","Palm Beach","FL","False","Assessments (Broken Out)"
"965323","23-27-11-000862-000020","8212 Settlers Creek Loop","LAKELAND","Polk","FL","False","Assessments (Broken Out)"
"96480","21-25-18-0070-01000-0420","9619 Maxson Dr","LAND O LAKES","Pasco","FL","False","Assessments (Broken Out)"
"96478","484107080420","5310 NW 120th Ave","CORAL SPRINGS","Broward","FL","False","Assessments (Broken Out)"
"96466","162109-3015","1185 Blue Eagle Trl","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"96463","0982047334","1790 Wendover St","NORTH PORT","Sarasota","FL","False","Assessments (Broken Out)"
"96452","74-42-43-11-04-000-1520","5141 Willow Pond Rd W","West Palm Beach","Palm Beach","FL","False","Assessments (Broken Out)"
"96448","108407-0250","14541 Zachary Dr S","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"96440","19-23-31-2006-00-120","9564 Bacchus Trl","ORLANDO","Orange","FL","False","Assessments (Broken Out)"
"96438","U-13-31-19-5IZ-000004-00023.0","7624 Devonbridge Garden Way","APOLLO BEACH","Hillsborough","FL","False","Assessments (Broken Out)"
"96437","162200-3570","12544 Windy Willows Dr N","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"96436","484124290470","3327 Bonito Ln","MARGATE","Broward","FL","False","Assessments (Broken Out)"
"963750","107123-2800","13996 Crestwick Dr W","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"96348","10-23-26-1900-000-02300","4729 Barbados Loop","CLERMONT","Lake","FL","False","Assessments (Broken Out)"
"963018","012723-3655","8618 Star Leaf Rd N","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"96271","U-35-28-20-5Y7-F00000-00020.0","713 Star Pointe Dr","SEFFNER","Hillsborough","FL","False","Assessments (Broken Out)"
"96268","514033041480","5351 SW 155th Ave","MIRAMAR","Broward","FL","False","Assessments (Broken Out)"
"96264","U-25-30-20-63Y-F00000-00005.0","10510 Boyette Creek Blvd","RIVERVIEW","Hillsborough","FL","False","Assessments (Broken Out)"
"96220","10-7920-013-5190","1538 SE 20th Pl","HOMESTEAD","Miami-Dade","FL","False","Assessments (Broken Out)"
"961353","14-19-24-0010-000-03600","2111 Waseca Ln","LEESBURG","Lake","FL","False","Assessments (Broken Out)"
"96127","30-5922-047-0360","15024 SW 144th Pl","MIAMI","Miami-Dade","FL","False","Assessments (Broken Out)"
"961155","14-22-31-0787-00-350","2216 Donegan Pl","ORLANDO","Orange","FL","False","Assessments (Broken Out)"
"960967","13042502030431729","590 Thomas McKeen St","ORANGE PARK","Clay","FL","False","Assessments (Broken Out)"
"96069","31-26-20-0070-00100-0420","28546 Tall Grass Dr","WESLEY CHAPEL","Pasco","FL","False","Assessments (Broken Out)"
"960671","1354110300","309 Summercove Cir","SAINT AUGUSTINE","St Johns","FL","False","Assessments (Broken Out)"
"960079","0017610760","159 Bedstone Dr","SAINT JOHNS","St Johns","FL","False","Assessments (Broken Out)"
"959870","1042400552401706","4097 Grayfield Ln","Orange Park","Clay","FL","False","Assessments (Broken Out)"
"959728","23-24-26-0301-000-10400","16652 Broadford Ln","CLERMONT","Lake","FL","False","Assessments (Broken Out)"
"95958","08-22-26-1700-000-46700","744 Gentle Breeze Dr","MINNEOLA","Lake","FL","False","Assessments (Broken Out)"
"95953","28-45-24-38-00000.0110","9734 Mendocino Dr","Fort Myers","Lee","FL","False","Assessments (Broken Out)"
"959325","U-05-29-20-A37-000000-00041.0","10123 Hawk Storm Ave","TAMPA","Hillsborough","FL","False","Assessments (Broken Out)"
"95874","A-11-27-19-5UA-000005-00005.0","19106 Marisa Ridge Pl","TAMPA","Hillsborough","FL","False","Assessments (Broken Out)"
"95845","513924033030","1560 SW 194th Ter","Hollywood","Broward","FL","False","Assessments (Broken Out)"
